departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
CORDOBA,23,TIERRALTA,"23,807",Rural,Vereda Pánico Corregimiento Rio Verde,"2,013",9,Mayor de 18 años,No,Civil,Mujer,Herido,8.181547,-76.052223,Sin informacion,"(8.181547, -76.052223)","Pasando, estando cerca"
ARAUCA,81,TAME,"81,794",Rural,Vereda Santa Luisa Caño Guarapo,"2,013",9,Mayor de 18 años,Indigena,Civil,Hombre,Herido,6.461209,-71.730855,Sin informacion,"(6.461209, -71.730855)","Caza, pesca"
CAUCA,19,CORINTO,"19,212",Rural,Vereda San Pedro,"2,013",8,Mayor de 18 años,Indigena,Civil,Hombre,Herido,3.17805555555556,-76.1947222222222,Sin informacion,"(3.17805555555556, -76.1947222222222)",Agricultura
CAUCA,19,CORINTO,"19,212",Rural,Vereda San Pedro,"2,013",8,Mayor de 18 años,Indigena,Civil,Mujer,Herido,3.17805555555556,-76.1947222222222,Sin informacion,"(3.17805555555556, -76.1947222222222)",Agricultura
HUILA,41,ALGECIRAS,"41,020",Rural,La Primavera,"2,012",10,Mayor de 18 años,No,Civil,Mujer,Herido,2.46286111111111,-75.2659972222222,Sin informacion,"(2.46286111111111, -75.2659972222222)","Pasando, estando cerca"
HUILA,41,ALGECIRAS,"41,020",Rural,La Primavera,"2,012",10,Mayor de 18 años,No,Civil,Hombre,Herido,2.46286111111111,-75.2659972222222,Sin informacion,"(2.46286111111111, -75.2659972222222)","Pasando, estando cerca"
HUILA,41,ALGECIRAS,"41,020",Rural,La Primavera,"2,012",10,Mayor de 18 años,No,Civil,Hombre,Herido,2.46286111111111,-75.2659972222222,Sin informacion,"(2.46286111111111, -75.2659972222222)","Pasando, estando cerca"
ANTIOQUIA,5,SANTA FE ANTIOQUIA,"5,042",Rural,Vereda Nuqui,"2,013",9,Mayor de 18 años,No,Civil,Hombre,Herido,6.558578,-75.825988,Sin informacion,"(6.558578, -75.825988)",Transito por trocha atajo
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Vereda Cerro Tigre,"2,013",9,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,2.5766666666666667,-74.76972222222223,Sin informacion,"(2.5766666666666667, -74.76972222222223)",Fuerza pública
CAUCA,19,SUÁREZ,"19,780",Rural,Sector La Victoria,"2,013",9,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.0677777777777777,-76.79055555555556,Sin informacion,"(3.0677777777777777, -76.79055555555556)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,"86,568",Rural,Vereda Puerto Silencio,"2,013",9,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,0.47,-76.21555555555555,Sin informacion,"(0.47, -76.21555555555555)",Fuerza pública
NORTE DE SANTANDER,54,EL CARMEN,"54,245",Rural,Vereda La Bogotana,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.853333333333333,-73.32277777777777,Sin informacion,"(8.853333333333333, -73.32277777777777)",Fuerza pública
META,50,MESETAS,"50,330",Rural,Vereda Hondas Delcafre,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.4091666666666667,-74.24638888888889,Sin informacion,"(3.4091666666666667, -74.24638888888889)",Fuerza pública
META,50,MESETAS,"50,330",Rural,Vereda Hondas Delcafre,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.4091666666666667,-74.24638888888889,Sin informacion,"(3.4091666666666667, -74.24638888888889)",Fuerza pública
META,50,ACACÍAS,"50,006",Rural,Sin información,"2,009",4,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.991043,-73.765966,Sin informacion,"(3.991043, -73.765966)",Fuerza pública
HUILA,41,RIVERA,"41,615",Rural,Sector De El Triunfo,"2,006",5,Mayor de 18 años,No,Civil,Hombre,Herido,2.723056,-75.1325,Sin informacion,"(2.723056, -75.1325)",Sin Información
CESAR,20,VALLEDUPAR,"20,001",Rural,Sin información,"2,002",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,10.083091,-73.682991,Sin informacion,"(10.083091, -73.682991)",Fuerza pública
CESAR,20,VALLEDUPAR,"20,001",Rural,Sin información,"2,002",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,10.083091,-73.682991,Sin informacion,"(10.083091, -73.682991)",Fuerza pública
CESAR,20,VALLEDUPAR,"20,001",Rural,Sin información,"2,002",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,10.083091,-73.682991,Sin informacion,"(10.083091, -73.682991)",Fuerza pública
CESAR,20,VALLEDUPAR,"20,001",Rural,Sin información,"2,002",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,10.083091,-73.682991,Sin informacion,"(10.083091, -73.682991)",Fuerza pública
CAUCA,19,BUENOS AIRES,"19,110",Rural,Vereda Campamento,"2,009",6,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,3.00963,-76.644972,Sin informacion,"(3.00963, -76.644972)",Fuerza pública
CAUCA,19,BUENOS AIRES,"19,110",Rural,Vereda Campamento,"2,009",6,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,3.00963,-76.644972,Sin informacion,"(3.00963, -76.644972)",Fuerza pública
CAUCA,19,BUENOS AIRES,"19,110",Rural,Sin información,"2,011",5,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,3.00963,-76.644972,Sin informacion,"(3.00963, -76.644972)",Fuerza pública
CAUCA,19,BUENOS AIRES,"19,110",Rural,Sin información,"2,011",5,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.00963,-76.644972,Sin informacion,"(3.00963, -76.644972)",Fuerza pública
VALLE DEL CAUCA,76,BUGA,"76,111",Rural,Vereda El Paraiso,"2,008",3,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,3.896994,-76.281402,Sin informacion,"(3.896994, -76.281402)",Fuerza pública
VALLE DEL CAUCA,76,BUGA,"76,111",Rural,Vereda El Paraiso,"2,008",3,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.896994,-76.281402,Sin informacion,"(3.896994, -76.281402)",Fuerza pública
VALLE DEL CAUCA,76,BUGA,"76,111",Rural,Vereda El Paraiso,"2,008",3,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,3.896994,-76.281402,Sin informacion,"(3.896994, -76.281402)",Fuerza pública
BOGOTA DC,11,Bogotá DC,"11,001",Rural,Sin información,"2,009",6,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.79555555555556,-74.3775,Sin informacion,"(3.79555555555556, -74.3775)",Fuerza pública
BOGOTA DC,11,Bogotá DC,"11,001",Rural,Sin información,"2,004",1,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.82611111111111,-74.3533333333333,Sin informacion,"(3.82611111111111, -74.3533333333333)",Fuerza pública
SANTANDER,68,SURATÁ,"68,780",Rural,Sin información,"2,002",6,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,7.536,-72.981,Sin informacion,"(7.536, -72.981)",Fuerza pública
ANTIOQUIA,5,CAMPAMENTO,"5,134",Rural,Sin información,"2,011",2,Mayor de 18 años,No,Civil,Hombre,Herido,6.979151,-75.296386,Caminos,"(6.979151, -75.296386)",Transito por via usual
CAQUETA,18,EL PAUJIL,"18,256",Rural,Sin información,"2,009",4,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.3847222222222222,-75.11138888888888,Sin informacion,"(1.3847222222222222, -75.11138888888888)",Fuerza pública
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Caño Lobos,"2,004",6,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.353611,-74.4125,Sin informacion,"(1.353611, -74.4125)",Fuerza pública
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Caño Lobos,"2,004",6,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.353611,-74.4125,Sin informacion,"(1.353611, -74.4125)",Fuerza pública
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Monterey,"2,004",4,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.364444,-74.468611,Sin informacion,"(1.364444, -74.468611)",Fuerza pública
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Monterey,"2,004",4,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.364444,-74.468611,Sin informacion,"(1.364444, -74.468611)",Fuerza pública
CAQUETA,18,MONTAÑITA,"18,410",Rural,Buenos Aires,"2,005",6,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,1.3,-75.146,Sin informacion,"(1.3, -75.146)",Fuerza pública
CASANARE,85,TÁMARA,"85,400",Rural,"Vereda Agua Blanca, Sector La Cuchilla","2,007",4,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,5.9825,-72.299167,Sin informacion,"(5.9825, -72.299167)",Fuerza pública
CASANARE,85,TÁMARA,"85,400",Rural,"Vereda Agua Blanca, Sector La Cuchilla","2,007",4,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,5.9825,-72.299167,Sin informacion,"(5.9825, -72.299167)",Fuerza pública
META,50,URIBE,"50,370",Rural,Vereda La Libertad,"2,008",2,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.031667,-74.772222,Sin informacion,"(3.031667, -74.772222)",Fuerza pública
META,50,URIBE,"50,370",Rural,Vereda La Libertad,"2,008",3,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.064444,-74.743333,Sin informacion,"(3.064444, -74.743333)",Fuerza pública
ANTIOQUIA,5,URRAO,"5,847",Rural,Vereda Mande,"2,013",9,Menor de 18 años,Afrodescendiente,Civil,Hombre,Herido,6.315899,-76.134258,Sin informacion,"(6.315899, -76.134258)",Otra
ANTIOQUIA,5,BRICEÑO,"5,107",Rural,Vereda Orejon,"2,013",10,Mayor de 18 años,No,Civil,Hombre,Herido,7.110615,-75.552104,Sin informacion,"(7.110615, -75.552104)",Cuidado de animales
ANTIOQUIA,5,BRICEÑO,"5,107",Rural,Vereda Orejon,"2,013",10,Menor de 18 años,No,Civil,Hombre,Herido,7.110615,-75.552104,Sin informacion,"(7.110615, -75.552104)",Cuidado de animales
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Vereda Doradas Altas,"2,013",10,Menor de 18 años,No,Civil,Hombre,Herido,7.582546,-75.400212,Sin informacion,"(7.582546, -75.400212)",Otra
ANTIOQUIA,5,VALDIVIA,"5,854",Rural,Vereda Las Camelias,"2,013",10,Menor de 18 años,No,Civil,Hombre,Herido,7.165222,-75.438081,Sin informacion,"(7.165222, -75.438081)",Otra
ANTIOQUIA,5,VALDIVIA,"5,854",Rural,Vereda La Coposa,"2,013",10,Mayor de 18 años,No,Civil,Hombre,Herido,7.165222,-75.438081,Sin informacion,"(7.165222, -75.438081)",Otra
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Vereda San Agustin,"2,013",10,Mayor de 18 años,No,Civil,Hombre,Herido,7.582546,-75.400212,Sin informacion,"(7.582546, -75.400212)",Otra
BOYACA,15,PISBA,"15,550",Rural,Vereda Pancota,"2,013",10,Menor de 18 años,No,Civil,Hombre,Muerto,5.721349,-72.485944,Sin informacion,"(5.721349, -72.485944)",Otra
NORTE DE SANTANDER,54,CONVENCIÓN,"54,206",Rural,Los Llanos Del Norte,"2,007",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.475334,-73.336059,Sin informacion,"(8.475334, -73.336059)",Fuerza pública
CAQUETA,18,EL PAUJIL,"18,256",Rural,Vereda Bolivia,"2,009",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.358888888888889,-75.1036111111111,Sin informacion,"(1.358888888888889, -75.1036111111111)",Fuerza pública
CAQUETA,18,EL PAUJIL,"18,256",Rural,Vereda Bolivia,"2,009",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.358888888888889,-75.1036111111111,Sin informacion,"(1.358888888888889, -75.1036111111111)",Fuerza pública
NARIÑO,52,TUMACO,"52,835",Rural,Corregimiento De Tokio,"2,013",5,Mayor de 18 años,No,Civil,Hombre,Herido,2.20248683381,-78.5730006588,Sin informacion,"(2.20248683381, -78.5730006588)",Erradicador manual - PCI
NARIÑO,52,TUMACO,"52,835",Rural,Tumaco Area De Trabajo Tokio,"2,013",6,Mayor de 18 años,No,Civil,Hombre,Herido,1.79338584254,-78.7639364297,Sin informacion,"(1.79338584254, -78.7639364297)",Erradicador manual - PCI
VALLE DEL CAUCA,76,PRADERA,"76,563",Rural,Pradera,"2,013",2,Mayor de 18 años,Indigena,Civil,Hombre,Herido,3.372723,-76.255928,Sin informacion,"(3.372723, -76.255928)","Recogiendo comida, agua ó  madera"
PUTUMAYO,86,SAN MIGUEL,"86,757",Rural,Vereda Las Brisas,"2,013",5,Mayor de 18 años,No,Civil,Hombre,Muerto,0.343179,-76.911852,Sin informacion,"(0.343179, -76.911852)","Pasando, estando cerca"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Vereda Aguas Claras,"2,004",5,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.562,-73.917,Sin informacion,"(1.562, -73.917)",Fuerza pública
META,50,LEJANÍAS,"50,400",Rural,Vereda Naranjal - Finca Las Brisas,"2,003",9,Menor de 18 años,No,Civil,Hombre,Herido,3.517426,-74.003888,Sin informacion,"(3.517426, -74.003888)",Otra
META,50,MESETAS,"50,330",Rural,Alto Monos,"2,004",4,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.375278,-74.063889,Sin informacion,"(3.375278, -74.063889)",Fuerza pública
META,50,MESETAS,"50,330",Rural,Filo Avanzada,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.5166666666666666,-74.13694444444444,Sin informacion,"(3.5166666666666666, -74.13694444444444)",Fuerza pública
META,50,MESETAS,"50,330",Rural,Sin información,"2,012",9,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.5444444444444443,-74.14166666666667,Sin informacion,"(3.5444444444444443, -74.14166666666667)",Fuerza pública
META,50,MESETAS,"50,330",Rural,Sin información,"2,012",9,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.5444444444444443,-74.14166666666667,Sin informacion,"(3.5444444444444443, -74.14166666666667)",Fuerza pública
CAQUETA,18,PUERTO RICO,"18,592",Rural,Sin información,"2,013",1,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.8652777777777776,-75.30555555555556,Sin informacion,"(1.8652777777777776, -75.30555555555556)",Fuerza pública
CAQUETA,18,PUERTO RICO,"18,592",Rural,Sin información,"2,013",1,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.8652777777777776,-75.30555555555556,Sin informacion,"(1.8652777777777776, -75.30555555555556)",Fuerza pública
CAQUETA,18,PUERTO RICO,"18,592",Rural,Vereda Las Perlas,"2,013",2,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.9902777777777776,-75.28361111111111,Sin informacion,"(1.9902777777777776, -75.28361111111111)",Fuerza pública
CAQUETA,18,PUERTO RICO,"18,592",Rural,Vereda Las Perlas,"2,013",2,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.9902777777777776,-75.28361111111111,Sin informacion,"(1.9902777777777776, -75.28361111111111)",Fuerza pública
CAQUETA,18,EL DONCELLO,"18,247",Rural,Vereda La Floresta,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.7638888888888888,-75.32916666666667,Sin informacion,"(1.7638888888888888, -75.32916666666667)",Fuerza pública
TOLIMA,73,RIOBLANCO,"73,616",Rural,Corregimiento Gaitan,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.620277777777778,-75.75305555555556,Sin informacion,"(3.620277777777778, -75.75305555555556)",Fuerza pública
ANTIOQUIA,5,ANORÍ,"5,040",Rural,Las Conchas,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,7.210833333333333,-75.10777777777778,Sin informacion,"(7.210833333333333, -75.10777777777778)",Fuerza pública
CAUCA,19,SUÁREZ,"19,780",Rural,Sin información,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.1005555555555557,-76.80944444444444,Sin informacion,"(3.1005555555555557, -76.80944444444444)",Fuerza pública
CAUCA,19,SUÁREZ,"19,780",Rural,Sin información,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.1005555555555557,-76.80944444444444,Sin informacion,"(3.1005555555555557, -76.80944444444444)",Fuerza pública
CAUCA,19,SUÁREZ,"19,780",Rural,Sin información,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.1005555555555557,-76.80944444444444,Sin informacion,"(3.1005555555555557, -76.80944444444444)",Fuerza pública
META,50,MESETAS,"50,330",Rural,Vereda Hondas Del Cafre,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.4091666666666667,-74.24638888888889,Sin informacion,"(3.4091666666666667, -74.24638888888889)",Fuerza pública
CAQUETA,18,PUERTO RICO,"18,592",Rural,Vereda Las Perlas,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,2.07,-75.24305555555556,Sin informacion,"(2.07, -75.24305555555556)",Fuerza pública
CAQUETA,18,PUERTO RICO,"18,592",Rural,Vereda Las Perlas,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,2.07,-75.24305555555556,Sin informacion,"(2.07, -75.24305555555556)",Fuerza pública
META,50,MESETAS,"50,330",Rural,Vereda Hondas Cafre,"2,013",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.390833333333333,-74.26666666666667,Sin informacion,"(3.390833333333333, -74.26666666666667)",Fuerza pública
META,50,LA MACARENA,"50,350",Rural,Sector Bocas De Leiva,"2,008",2,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,2.182506,-73.784832,Sin informacion,"(2.182506, -73.784832)",Fuerza pública
NARIÑO,52,TUMACO,"52,835",Rural,Corregimiento De Tokio,"2,013",5,Mayor de 18 años,No,Civil,Hombre,Herido,2.20248683381,-78.5730006588,Sin informacion,"(2.20248683381, -78.5730006588)",Erradicador manual - PCI
NARIÑO,52,TUMACO,"52,835",Rural,Corregimiento De Tokio,"2,013",5,Mayor de 18 años,No,Civil,Hombre,Herido,2.20248683381,-78.5730006588,Sin informacion,"(2.20248683381, -78.5730006588)",Erradicador manual - PCI
NARIÑO,52,TUMACO,"52,835",Rural,Corregimiento De Tokio,"2,013",5,Mayor de 18 años,Indigena,Civil,Hombre,Herido,2.20248683381,-78.5730006588,Sin informacion,"(2.20248683381, -78.5730006588)",Erradicador manual - PCI
CAQUETA,18,FLORENCIA,"18,001",Rural,Vereda Año Nuevo Corregimiento Alto Orteguaza,"2,013",9,Mayor de 18 años,No,Civil,Hombre,Herido,1.621012,-75.619118,Sin informacion,"(1.621012, -75.619118)","Recogiendo comida, agua ó  madera"
CAQUETA,18,FLORENCIA,"18,001",Rural,Vereda Año Nuevo Corregimiento Alto Orteguaza,"2,013",9,Mayor de 18 años,No,Civil,Hombre,Herido,1.621012,-75.619118,Sin informacion,"(1.621012, -75.619118)","Recogiendo comida, agua ó  madera"
NARIÑO,52,TUMACO,"52,835",Rural,Vereda Cañaveral,"2,013",9,Mayor de 18 años,No,Civil,Hombre,Herido,1.79338584254,-78.7639364297,Sin informacion,"(1.79338584254, -78.7639364297)","Recogiendo comida, agua ó  madera"
NORTE DE SANTANDER,54,EL CARMEN,"54,245",Rural,Vereda Culebrita,"2,013",10,Mayor de 18 años,No,Civil,Hombre,Herido,8.614972,-73.430143,Sin informacion,"(8.614972, -73.430143)","Recogiendo comida, agua ó  madera"
VICHADA,99,CUMARIBO,"99,773",Rural,Cumaribo,"2,013",11,Menor de 18 años,No,Civil,Hombre,Herido,4.447613,-69.799221,Sin informacion,"(4.447613, -69.799221)",Jugando
VICHADA,99,CUMARIBO,"99,773",Rural,Cumaribo,"2,013",11,Menor de 18 años,No,Civil,Hombre,Muerto,4.447613,-69.799221,Sin informacion,"(4.447613, -69.799221)",Jugando
VICHADA,99,CUMARIBO,"99,773",Rural,Cumaribo,"2,013",11,Menor de 18 años,Indigena,Civil,Hombre,Muerto,4.447613,-69.799221,Sin informacion,"(4.447613, -69.799221)",Jugando
VICHADA,99,CUMARIBO,"99,773",Rural,Cumaribo,"2,013",11,Menor de 18 años,No,Civil,Hombre,Muerto,4.447613,-69.799221,Sin informacion,"(4.447613, -69.799221)",Jugando
CORDOBA,23,TIERRALTA,"23,807",Rural,El Novillo,"2,013",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,7.726666666666667,-76.35277777777777,Sin informacion,"(7.726666666666667, -76.35277777777777)",Fuerza pública
CAUCA,19,ARGELIA,"19,050",Rural,Puente Tierra,"2,013",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,2.171388888888889,-77.21416666666667,Sin informacion,"(2.171388888888889, -77.21416666666667)",Fuerza pública
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Las Perlas,"2,013",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,2.5194444444444444,-74.7911111111111,Sin informacion,"(2.5194444444444444, -74.7911111111111)",Fuerza pública
CAQUETA,18,PUERTO RICO,"18,592",Rural,Vereda Bajo Rivera,"2,013",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,2.025,-75.12222222222222,Sin informacion,"(2.025, -75.12222222222222)",Fuerza pública
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,Vereda Versalles,"2,013",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.623888888888889,-72.84027777777777,Sin informacion,"(8.623888888888889, -72.84027777777777)",Fuerza pública
CAQUETA,18,EL DONCELLO,"18,247",Rural,Bolivia,"2,013",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.8255555555555554,-75.32,Sin informacion,"(1.8255555555555554, -75.32)",Fuerza pública
CAQUETA,18,MONTAÑITA,"18,410",Rural,Vereda Horizonte,"2,013",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.133888888888889,-75.11916666666667,Sin informacion,"(1.133888888888889, -75.11916666666667)",Fuerza pública
ARAUCA,81,ARAUQUITA,"81,065",Rural,Vereda La Esmeralda,"2,013",12,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,6.982222222222222,-71.59833333333333,Sin informacion,"(6.982222222222222, -71.59833333333333)",Fuerza pública
CAQUETA,18,MONTAÑITA,"18,410",Rural,Vereda La Libertad,"2,013",12,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.1752777777777779,-75.09,Sin informacion,"(1.1752777777777779, -75.09)",Fuerza pública
CAQUETA,18,PUERTO RICO,"18,592",Rural,Vereda La Pradera,"2,013",12,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.805,-75.3075,Sin informacion,"(1.805, -75.3075)",Fuerza pública
VALLE DEL CAUCA,76,JAMUNDÍ,"76,364",Rural,Rio Claro,"2,013",12,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.201111111111111,-76.66444444444444,Sin informacion,"(3.201111111111111, -76.66444444444444)",Fuerza pública
ARAUCA,81,TAME,"81,794",Rural,Vereda Casaivo,"2,013",11,Menor de 18 años,Indigena,Civil,Hombre,Herido,6.461209,-71.730855,Sin informacion,"(6.461209, -71.730855)","Caza, pesca"
CAUCA,19,BUENOS AIRES,"19,110",Rural,Corregimiento El Porvenir,"2,013",11,Mayor de 18 años,Afrodescendiente,Civil,Hombre,Muerto,3.087564,-76.705928,Sin informacion,"(3.087564, -76.705928)",Agricultura
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Sin información,"2,013",11,Menor de 18 años,No,Civil,Hombre,Herido,7.44935093407,-75.2583670529,Sin informacion,"(7.44935093407, -75.2583670529)",Cuidado de animales
ANTIOQUIA,5,ITUANGO,"5,361",Rural,Vereda El Carmen,"2,013",11,Mayor de 18 años,No,Civil,Hombre,Herido,7.171637,-75.764403,Sin informacion,"(7.171637, -75.764403)","Recogiendo comida, agua ó  madera"
